시간(초),strain(%),Cycle,카운터(회),저항01(Ω),저항02(Ω),저항03(Ω),저항04(Ω),저항05(Ω),저항06(Ω),저항07(Ω),저항08(Ω)
12192.2,2.465638999,267.9074469,268,326.1328,158.2662,279.4884,246.1187,107.0713,145.7641,110.0395,125.587
12193.4,1.278405682,267.9338153,268,159.0614,87.2451,149.0464,135.6366,87.13506,111.1444,90.4189,100.372
12194.8,0.369967085,267.9645784,268,126.7958,71.96621,124.128,108.016,78.67404,94.71104,81.11983,87.96844
12196,0.024260723,267.9909468,268,110.6668,64.02364,108.6832,101.1756,72.85562,86.87023,75.54416,83.45199
12197.2,0.088685054,268.0173153,268,102.8413,60.1864,100.6147,96.88724,68.85972,80.68349,70.78442,79.03084
12198.4,0.561475732,268.0436837,268,97.21863,57.86633,93.67508,93.22342,65.21692,75.59433,68.75242,74.94527
12199.6,1.429684749,268.0700521,268,93.8078,55.69219,92.72565,89.92609,62.91516,72.10584,66.67477,72.51296
12200.8,2.669535039,268.0964205,268,91.55869,54.49013,91.3424,91.22156,58.79865,70.83267,65.19924,71.74781
12202,4.247071639,268.1227889,268,90.2014,53.69835,94.88918,89.43664,60.97816,72.53051,65.1361,74.0572
12203.2,6.119091595,268.1491573,268,87.28711,55.40336,100.3275,98.07882,64.766,77.39762,67.62,79.91766
12204.4,8.234327131,268.1755257,268,133.2288,104.3866,269.3852,275.038,89.96161,209.3995,133.706,209.5989
12205.6,10.53484969,268.2018941,268,859.7044,391.062,1046.36,967.0928,381.7114,1061.179,583.466,1105.42
12206.8,12.95765637,268.2282625,268,4347.852,1192.588,2616.503,2841.239,3178.208,3422.618,1575.574,4619.186
12208,15.43639537,268.254631,268,34859.1,1541.798,3432.886,3893.983,2847.745,7176.598,2300.782,4941.239
12209.2,17.9031831,268.2809994,268,45691.01,2679.963,3922.206,3276.25,5153.553,7142.1,2282.406,5197.193
12210.4,20.29046327,268.3073678,268,11601.35,1475.918,3944.345,2855.277,2493.892,6095.729,1856.206,4580.217
12211.6,22.53285701,268.3337362,268,6290.221,1166.33,1941.232,2007.425,1673.322,3653.719,1292.57,2759.056
12213,24.88423342,268.3644993,268,3751.039,832.1765,1564.399,1232.14,869.7434,1705.564,771.5607,1278.403
12214.2,26.6096568,268.3908677,268,1801.766,476.6807,803.5083,750.8247,514.6452,906.2973,493.7802,738.773
12215.4,28.01713416,268.4172362,268,995.7939,339.786,544.0951,492.0349,337.0443,545.0852,343.4075,475.5864
12216.6,29.06811986,268.4436046,268,572.5492,226.5274,373.1678,322.6295,210.954,340.9585,233.3074,305.3826
12217.8,29.73383123,268.469973,268,358.1491,165.8066,256.5741,227.0206,151.4445,234.0054,173.1691,220.7996
12219,29.99603689,268.4963414,268,256.3444,134.6887,200.586,183.7296,129.8364,186.952,148.2846,183.021
12220.2,29.84755598,268.5227098,268,227.4502,126.516,196.0032,170.9636,120.389,171.0564,140.0382,175.2188
12221.4,29.29245485,268.5490782,269,212.5498,115.5541,176.0425,153.6885,113.2028,145.6013,121.7269,152.2194
12222.6,28.34593569,268.5754466,269,174.5852,94.19471,138.6232,132.5706,98.42392,131.4437,113.088,148.2457
12223.8,27.03392018,268.601815,269,182.6542,101.7385,153.3257,154.9935,114.5037,173.4816,140.2064,194.8731
12225,25.39233965,268.6281834,269,272.0327,134.3442,215.2663,216.5586,167.7527,278.3607,207.8013,305.305
12226.2,23.46615096,268.6545518,269,491.5662,217.8669,352.5703,352.0292,291.6095,523.0171,355.9119,585.2999
12227.4,21.30810538,268.6809203,269,1056.107,374.7659,617.814,621.6204,523.9328,1107.443,621.0578,1688.635
12228.6,18.97730388,268.7072887,269,4008.5,738.326,1379.982,1245.657,1361.108,2432.674,1286.435,3885.428
12229.8,16.53757858,268.7336571,269,23199.87,1487.401,2060.317,1935.406,2979.876,5008.725,2038.064,6623.872
12231,14.05574463,268.7600255,269,47676.03,2267.439,3475.668,3688.122,5653.968,42858.3,3374.374,8164.864
12232.2,11.59977038,268.7863939,269,99169.25,2161.541,6384.677,5559.773,3613.347,22812.97,4119.751,27002.87
12233.4,9.236915981,268.8127623,269,84326.49,2411.576,6623.436,5698.838,4741.111,47734.05,2967.029,6600.651
12234.6,7.031891358,268.8391307,269,15107.88,1726.431,4246.109,3413.91,1486.875,3429.687,1185.031,1830.929
12235.8,5.04508407,268.8654991,269,3601.301,815.0026,1573.247,1339.794,421.2682,775.3532,352.4005,402.3259
12237,3.330905498,268.8918675,269,838.5019,318.7864,569.1209,481.6812,139.8534,216.6458,140.7032,158.3377
12238.2,1.93630072,268.918236,269,210.8186,113.1944,197.2962,176.585,96.64734,129.3807,100.4833,111.8032
12239.4,0.899462856,268.9446044,269,142.6195,80.32551,139.4053,121.5552,83.88687,104.1115,86.67563,95.41355
12240.6,0.248787103,268.9709728,269,118.5719,69.96406,120.96,108.1098,76.8101,92.11449,79.08219,86.72189
12241.8,0.002093086,268.9973412,269,108.3069,63.73776,108.4078,100.8482,72.20482,85.78348,74.34933,82.70302
12243,0.166136853,269.0237096,269,101.1506,60.03043,100.6729,96.83107,67.9241,80.00506,70.68953,77.90789
12244.2,0.736425845,269.050078,269,96.3713,57.63061,93.19397,93.12437,65.63503,75.68628,68.44695,74.55892
12245.4,1.697341933,269.0764464,269,92.95493,55.86255,93.30358,87.49059,64.52478,73.23394,66.75905,72.25512
12246.6,3.022569143,269.1028148,269,90.91743,53.8779,93.53668,92.75627,61.31114,72.36375,65.75693,72.0408
12247.8,4.675814351,269.1291832,269,90.63581,53.95012,93.44605,92.98564,64.7698,73.90787,66.31922,73.73957
12249,6.611801222,269.1555516,269,92.94046,56.22735,100.9394,103.4049,69.24293,83.42945,70.08515,79.78439
12250.2,8.777510159,269.1819201,269,206.9147,138.26,338.6756,350.0503,115.8583,295.1893,187.2705,296.2917
12251.6,11.51511149,269.2126832,269,1367.229,580.8457,1399.949,1329.572,651.8367,1708.101,942.7395,1954.719
12252.8,13.96895276,269.2390516,269,8090.954,1240.784,3007.319,2569.879,3571.268,5036.46,2138.512,6207.893
12254,16.45103065,269.26542,269,49494.98,1657.309,3438.934,3182.079,5826.412,9804.175,2666.342,5381.596
12255.2,18.89337011,269.2917884,269,44077.41,1721.468,4500.684,3702.135,5817.068,6830.344,2130.229,4957.575
12256.4,21.22908441,269.3181568,269,44319.45,1419.561,3153.546,2347.534,3459.144,7150.816,1688.119,3360.705
12257.6,23.39420689,269.3445253,269,5511.124,1035.474,1766.962,1604.966,1356.142,2743.454,1007.341,1852.384
12259,25.6258045,269.3752884,269,3186.802,700.8695,1158.48,1067.366,694.8176,1235.928,663.9453,1060.473
12260.2,27.22637906,269.4016568,269,1395.003,433.7666,684.3242,630.7173,428.1771,762.2444,422.0514,610.9072
12261.4,28.49211784,269.4280252,269,798.0779,290.7011,500.5352,420.3647,265.1828,457.259,289.1799,392.7369
12262.6,29.38835688,269.4543936,269,468.0174,205.4638,322.8001,280.7187,182.7913,289.412,204.6573,258.6878
12263.8,29.89055149,269.480762,269,311.134,153.6054,237.5035,207.9908,138.6011,209.8466,160.3256,202.7403
12265,29.98494838,269.5071305,269,242.5497,130.6403,210.1304,177.8716,123.6287,179.206,144.1167,184.4325
12266.2,29.66896238,269.5334989,270,225.2634,122.8957,196.3365,164.1564,117.9113,163.6709,134.042,170.1132
12267.4,28.95124718,269.5598673,270,200.3958,106.483,160.7994,139.195,98.66534,129.9633,110.0996,141.8102
12268.6,27.85145838,269.5862357,270,171.2405,94.71966,150.8,138.7141,101.9732,143.3742,119.1866,161.5845
12269.8,26.39971517,269.6126041,270,209.3897,111.9625,182.3204,185.1353,128.1215,200.7441,157.8001,219.3016
12271,24.63577547,269.6389725,270,337.1538,162.2915,256.6399,270.6443,200.887,348.6619,250.8624,396.0833
12272.2,22.60794715,269.6653409,270,690.8528,272.6246,438.3416,451.4476,356.9642,684.1897,438.1694,738.9841
12273.4,20.371765,269.6917093,270,1512.998,552.0745,868.9283,831.0703,703.0022,1504.75,836.9169,1777.969
12274.6,17.98846986,269.7180777,270,3547.597,818.1255,1626.189,1544.278,1597.388,3128.307,1394.998,4804.006
12275.8,15.52333147,269.7444462,270,7606.043,1427.602,2660.805,2510.289,3059.729,6274.561,2485.822,3494.853
12277,13.04386095,269.7708146,270,29223.45,2592.228,5058.583,3887.744,3740.331,11589.52,3334.695,9611.069
12278.2,10.61796192,269.797183,270,74652.56,2384.355,6414.737,5238.666,8123.328,7791.695,3163.112,3553.927
12279.4,8.312070871,269.8235514,270,48867.42,2656.481,4535.305,4416.868,4340.649,5397.243,2016.681,3485.554
12280.6,6.189337727,269.8499198,270,53575.42,1269.315,2630.646,2435.063,1171.901,2115.094,788.0834,1106.092
12281.8,4.30789638,269.8762882,270,2101.608,547.9269,1077.664,884.9195,244.7491,459.4941,215.9079,246.0493
12283,2.719272622,269.9026566,270,443.2402,198.3466,361.2402,287.897,114.1481,166.1443,118.2626,136.0959
12284.2,1.466973043,269.929025,270,172.3621,93.32131,160.4165,141.4394,87.89888,117.3421,92.80083,105.0712
12285.4,0.585293547,269.9553934,270,127.1963,74.69554,132.8357,116.7016,80.7278,99.74164,82.63357,89.98758
12286.6,0.098380108,269.9817618,270,113.2187,66.75758,115.3282,105.0362,75.43939,90.45043,76.80267,84.81933
12287.8,0.019567503,270.0081303,270,103.7893,62.09063,105.8145,99.31018,71.55138,83.94479,72.66731,80.71876
12289,0.351014122,270.0344987,270,99.6381,58.46012,98.14033,91.87586,68.1886,79.03884,69.78372,74.87514
12290.2,1.083642854,270.0608671,270,95.74198,56.11307,96.12994,88.73622,65.90856,75.32049,67.57176,71.01851
12291.4,2.197389679,270.0872355,270,93.33355,55.30371,94.22037,88.01046,62.03118,72.73319,66.08689,70.4243
12292.6,3.661753148,270.1136039,270,91.4297,54.23501,92.9063,90.34168,61.83216,72.43706,65.3634,70.56602
12293.8,5.436629704,270.1399723,270,91.88252,55.18031,94.89054,95.08696,65.24529,75.20359,67.01865,73.12352
12295,7.473411974,270.1663407,270,97.46107,63.67266,143.4011,155.1781,75.09152,103.4093,79.85986,98.28953
12296.2,9.716319946,270.1927091,270,466.7688,243.5176,625.7478,642.1339,198.862,571.6757,330.8634,606.6963
12297.4,12.10392858,270.2190775,270,3184.587,821.4735,1963.035,3034.973,1129.914,3141.997,1308.572,2617.167
12298.6,14.57085001,270.245446,270,7478.469,1275.023,3620.607,3180.072,3849.146,30444.88,1979.601,4317.231
12299.8,17.04952429,270.2718144,270,18922.43,1706.902,3956.828,4309.487,3004.339,5673.113,2457.856,6454.725
12301,19.47206959,270.2981828,270,44044.62,1644.491,3478.992,3027.37,2854.261,6537.594,2227.275,5153.025
12302.2,21.77214128,270.3245512,270,6796.93,1796.022,2980.434,2441.711,2014.502,2405.061,1491.868,3220.719
12303.4,23.8867488,270.3509196,270,4013.487,969.3845,1735.579,1459.965,1365.415,2181.435,939.7088,1546.441
12304.6,25.7579808,270.377288,270,2334.221,703.5569,1119.852,979.5525,671.0914,1167.029,620.5926,986.758
12305.8,27.33459107,270.4036564,270,1421.845,413.4543,731.813,618.1687,393.8483,687.8966,403.2919,606.5291
12307,28.57340203,270.4300248,270,746.2047,290.0511,481.6645,405.0104,271.7993,447.8631,284.2401,399.0157
12308.2,29.44048718,270.4563932,270,446.4815,205.6247,308.9154,268.75,184.275,293.9686,199.7748,259.031
12309.4,29.91210024,270.4827617,270,297.6498,150.1322,231.7352,202.9726,141.3104,206.6127,158.2014,209.6999
12310.6,29.97532544,270.5091301,270,237.5821,130.235,206.5639,180.7962,129.4471,181.0746,145.352,188.344
12311.8,29.62843129,270.5354985,271,221.7046,122.3266,193.1835,167.6784,122.6859,165.1459,133.659,172.7409
12313,28.88091793,270.5618669,271,194.234,104.2291,163.1086,140.4042,101.3735,130.7235,110.9533,140.0469
12314.2,27.75325704,270.5882353,271,169.7613,94.86814,152.4986,145.5869,104.5937,149.0594,124.2785,162.8351
12315.4,26.2763311,270.6146037,271,212.5933,115.3532,185.8905,183.8501,135.4119,213.2608,164.3481,232.8079
12316.6,24.49058772,270.6409721,271,361.6153,168.1524,272.8735,279.1818,213.7388,379.7977,271.0145,422.5198
12317.8,22.44493188,270.6673405,271,701.4547,278.9426,476.416,476.2558,380.5557,785.9732,470.2347,916.6003
12319,20.1953866,270.6937089,271,1486.03,519.9727,903.0564,872.5948,817.373,1831.828,900.8947,1628.559
12320.2,17.80355869,270.7200773,271,4482.793,859.0911,1590.876,1582.023,1491.245,3223.657,1616.297,6763.466
12321.4,15.33495158,270.7464458,271,18960.18,1671,3187.819,2498.99,2027.296,8344.588,2601.923,6723.521
12322.6,12.85717136,270.7728142,271,76704.01,2371.712,4264.48,4330.05,4369.683,19809.21,3078.714,8392.572
12323.8,10.43807538,270.7991826,271,146838.8,3638.851,5036.997,5186.873,8492.462,22348.39,3648.481,8587.911
12325,8.143913814,270.825551,271,61385.83,2086.54,4664.877,4495.045,3659.028,8447.477,2431.729,3641.107
12326.2,6.037515362,270.8519194,271,9429.516,1205.429,3743.388,2172.357,859.1625,1832.169,686.3591,929.4393
12327.4,4.176566565,270.8782878,271,1957.299,512.5681,983.2787,820.127,229.589,397.464,200.4874,230.0645
12328.6,2.612031999,270.9046562,271,385.6653,182.7494,321.1207,266.7944,113.3426,162.9316,117.0252,140.0265
12329.8,1.386758542,270.9310246,271,168.5124,91.88434,161.3043,143.0064,90.92471,117.9386,93.7355,107.1433
12331,0.534301948,270.957393,271,128.6128,74.89768,130.2597,118.9175,81.11799,101.0875,83.73959,95.26578
12332.2,0.078007885,270.9837615,271,114.6244,67.24467,111.0444,107.3667,76.56407,91.11703,77.74679,93.65219
12333.4,0.030372577,271.0101299,271,103.7779,62.54735,104.383,100.7721,71.60188,84.48783,74.06865,84.33162
12334.6,0.392700581,271.0364983,271,98.06695,59.37512,97.8444,97.71508,68.37002,79.22185,71.14658,81.20523
12335.8,1.155069059,271.0628667,271,95.92918,57.09068,95.07452,90.67071,65.08374,75.2644,69.15366,76.95832
12337,2.296599527,271.0892351,271,93.30567,55.71195,90.9087,88.80597,63.33271,73.05941,67.71058,75.73895
12338.2,3.786029645,271.1156035,271,92.06373,54.61489,93.87737,89.06701,62.50187,73.19945,66.93426,78.99653
12339.4,5.582569371,271.1419719,271,92.77354,55.23316,95.45888,96.96919,65.03414,78.00708,68.0361,81.45373
12340.6,7.637018058,271.1683403,271,101.2573,68.65791,161.9066,173.1968,76.94811,119.9804,85.37686,117.7321
12341.8,9.893111875,271.1947087,271,530.8672,272.4576,714.9852,692.3885,236.5799,644.4854,372.6682,700.5928
12343,12.28906467,271.2210771,271,3115.595,882.9075,2401.351,2154.655,1480.807,2974.846,1337.391,3082.12
12344.2,14.75926006,271.2474456,271,8691.722,1585.987,3754.3,3219.297,6065.531,4999.426,2321.588,7928.062
12345.4,17.23604844,271.273814,271,63346.68,1761.232,2917.721,4114.072,4848.29,8031.971,2537.844,2716.135
12346.6,19.65159963,271.3001824,271,59490.94,1633.93,3137.248,3157.662,2623.08,5523.95,2214.389,4810.836
12347.8,21.93976053,271.3265508,271,9390.828,2769.054,2263.441,2166.75,5729.823,3721.151,1532.659,5489.101
12349,24.03786679,271.3529192,271,3831.137,1114.763,1733.693,1498.672,1146.267,2079.543,955.8576,1666.027
12350.2,25.88845895,271.3792876,271,2280.736,601.2184,1056.277,961.7146,702.2093,1115.616,612.584,1004.909
12351.4,27.44085607,271.405656,271,1378.475,392.0223,689.9558,593.8854,381.1857,653.0223,394.3008,589.6798
12352.6,28.65254367,271.4320244,271,723.4222,285.3113,451.7839,401.1672,254.6003,436.2877,278.1127,391.0967
12353.8,29.49033807,271.4583928,271,439.8448,195.0976,301.7716,285.0755,176.2467,281.2007,198.6799,248.9351
12355,29.93129513,271.4847613,271,298.461,148.4917,225.8219,203.2437,139.8938,205.6737,158.3943,198.27
12356.2,29.96333866,271.5111297,271,238.0683,130.5583,201.4581,178.1961,129.5677,180.6512,145.2312,187.2731
12357.4,29.58559111,271.5374981,272,222.5864,120.5147,176.8572,165.7219,122.682,163.395,133.92,171.2793
12358.6,28.80839759,271.5638665,272,193.6528,101.8734,152.4059,135.8944,100.7365,130.5841,112.3475,142.5281
12359.8,27.6530426,271.5902349,272,173.4061,94.39452,145.9817,141.0442,106.4043,150.4638,126.8636,164.6411
12361,26.15116708,271.6166033,272,222.5178,115.6933,182.1359,185.4086,139.1178,220.732,173.5051,238.7205
12362.2,24.3439019,271.6429717,272,383.4178,171.3589,268.4298,293.5764,221.5487,405.0839,285.7787,451.1571
12363.4,22.28074144,271.6693401,272,762.781,294.0353,495.5432,471.7164,417.9225,812.9333,487.6748,1047.772
12364.6,20.01818812,271.6957085,272,1709.078,552.6473,964.113,905.3257,1059.246,2239.235,922.2661,2355.283
12365.8,17.61820499,271.722077,272,3713.218,946.326,1688.172,1600.645,1733.17,4286.101,1562.735,6011.922
12367,15.14651881,271.7484454,272,12816.88,3135.378,2726.436,1428.324,2896.701,8928.92,3247.813,9380.874
12368,13.08082607,271.770419,272,43631.72,2321.018,4196.194,5644.983,8363.413,9931.531,3371.978,85332.78
12369.2,10.65362671,271.7967874,272,97069.23,3072.958,6668.218,5297.765,3566.744,37854.07,3992.358,29332.49
12370.4,8.34545861,271.8231559,272,82839.3,2267.194,7115.723,4282.948,2668.043,30270.67,2362.271,4115.862
12371.6,6.219534042,271.8495243,272,47939.52,1359.671,2919.351,2289.354,1195.336,2009.794,778.8407,1035.062
12372.8,4.334074304,271.8758927,272,2198.962,576.7158,1091.941,907.0673,251.4395,474.5035,227.5485,248.0666
12374,2.740715237,271.9022611,272,458.1924,203.7632,370.6952,301.07,120.4588,173.777,121.6182,138.3934
12375.2,1.483093115,271.9286295,272,172.3888,94.62375,165.5918,155.9325,92.34994,119.7933,94.93802,107.3397
12376.4,0.595649605,271.9549979,272,129.3508,76.03034,134.2354,126.2506,80.27711,102.3041,84.53529,95.67273
12377.6,0.102688539,271.9813663,272,111.0908,67.46722,110.864,112.4953,75.17725,92.71391,79.27258,89.59839
12378.8,0.017710314,272.0077347,272,100.6682,62.79906,103.8925,103.2133,72.15596,85.81221,75.27463,84.16385
12380,0.343042174,272.0341031,272,93.9761,59.60532,101.9266,99.76539,68.07154,80.46898,72.62783,80.65123
12381.2,1.06977447,272.0604716,272,89.40141,57.35623,100.8147,93.18488,65.76711,76.1184,69.55488,79.1406
12382.4,2.178004664,272.08684,272,86.51418,55.22237,95.52226,91.2687,64.55181,73.99468,68.07479,73.5466
12383.6,3.637382386,272.1132084,272,84.68046,54.07602,97.4567,91.05739,64.38079,73.24526,67.58447,72.63683
12384.8,5.407940621,272.1395768,272,84.73979,54.89337,99.06864,98.23592,65.48049,76.62111,68.23037,76.50955
12386,7.441190259,272.1659452,272,89.44733,62.54258,142.3897,152.5293,74.35249,102.2222,79.91901,98.63749
12387.2,9.681448034,272.1923136,272,456.7506,241.9748,622.139,644.88,195.5904,562.8854,329.3804,586.4354
12388.4,12.06736148,272.218682,272,2742.929,792.0208,2036.821,2027.722,1061.347,-256.759,1302.269,2259.293
12389.6,14.53358917,272.2450504,272,6880.172,1919.394,2495.929,3316.944,4250.135,6537.958,2168.997,7244.229
12390.8,17.01259014,272.2714188,272,38918.4,1810.509,3501.049,4428.253,3039.922,7743.336,2612.611,7758.129
12392,19.43647363,272.2977873,272,39476.88,1946.372,4108.389,3255.387,4946.218,6094.187,2069.391,4603.165
12393.2,21.73885835,272.3241557,272,7615.037,1545.391,2657.367,2308.6,1547.298,5679.113,1531.273,4476.309
12394.4,23.8566904,272.3505241,272,4442.241,2128.062,1558.179,1470.681,1381.398,2424.867,978.7467,1872.209
12395.6,25.73197011,272.3768925,272,2681.64,641.0522,1113.943,969.2708,656.1682,1193.704,627.5265,1033.344
12396.8,27.31334043,272.4032609,272,1429.645,425.2357,652.4668,605.4708,395.5937,745.1989,420.6622,649.8522
12398,28.55749342,272.4296293,272,804.5316,286.0826,435.3333,408.7825,271.803,455.8414,287.8735,405.9311
12399.2,29.43035628,272.4559977,272,465.8253,200.8671,297.3657,270.7332,183.579,293.4976,203.1447,264.7072
12400.4,29.9080245,272.4823661,272,303.093,154.0484,216.9111,207.0964,142.932,210.2187,160.3342,199.5692
12401.6,29.97741648,272.5087345,272,239.161,130.3705,191.9786,177.9868,130.7788,183.6373,147.3067,183.9321
12402.8,29.63663183,272.5351029,273,223.6955,126.0822,179.0315,166.9391,125.8274,166.7591,136.4916,171.1418
12404,28.89500341,272.5614714,273,197.5934,106.821,152.2742,140.3151,102.9584,132.2294,112.1137,138.087
12405.2,27.77284169,272.5878398,273,171.3178,95.67019,146.0668,143.4893,104.1305,148.9412,124.2773,158.7781
12406.4,26.30087858,272.6142082,273,216.1092,113.3916,177.993,180.1178,133.2008,212.5709,164.3896,229.6383
12407.6,24.51942576,272.6405766,273,354.3072,170.1122,262.8713,274.3225,213.282,380.5656,272.5912,424.6908
12408.8,22.47727071,272.666945,273,731.9495,279.0637,464.5518,470.759,388.2264,790.4596,475.3469,821.3413
12410,20.23034058,272.6933134,273,1514.382,512.7331,917.3811,884.9275,742.6403,1801.398,883.7696,1790.017
12411.2,17.84017057,272.7196818,273,5204.984,831.2072,1719.309,1680.491,4040.107,3656.992,1659.89,3743.911
12412.4,15.37221867,272.7460502,273,29744.17,1508.871,3077.289,3308.905,4295.068,8117.499,2965.211,6180.306
